,Bigram,Count
23367,PEC 102013,3
23366,Gastamos bilhões,3
23364,aporte financeiro,3
23148,Ele perdeu,3
23165,Ele passou,3
23169,vários acordos,3
23176,incluindo deputados,3
23177,senadores ministros,3
23179,apelidos Cláudio,3
23180,identificou alguns,3
23181,desses codinomes,3
23184,Odebrecht JUSTIÇA,3
23187,principais articuladores,3
23189,senado ÍNDIO,3
23191,principais aliados,3
23192,EUA vai,3
23194,outros delatores,3
23196,Operação Blackout,3
23197,Bruno Luz,3
23199,breve possível,3
23200,Mamonas Assassinas,3
23160,tentando fazer,3
23146,dois processos,3
23362,cada estado,3
23140,prestar apoio,3
23094,Poliana passou,3
23096,Mulher onde,3
23099,quis esperar,3
23102,empresária Vitor,3
23104,dado vários,3
23105,chutes nela,3
23107,irmã impediram,3
23109,via mensagens,3
23110,mensagens eletrônicas,3
23112,Temer começa,3
23114,Quando questionado,3
23116,presidência delatou,3
23120,Yunes afirmou,3
23127,coisas todas,3
23131,agressão física,3
23135,Delegacia Especializada,3
23139,área Internacional,3
23201,suruba selecionada,3
23203,Jucá disse,3
23205,pra poder,3
23208,pessoas Não,3
23281,reta final,3
23284,ter repassado,3
23286,sido feita,3
23287,ser encaminhado,3
23293,Agora pouco,3
23296,vai implodir,3
23299,Federal Não,3
23300,colocar ordem,3
23305,STF decide,3
23307,Brasil poderão,3
23309,ministro Celso,3
23312,página oficial,3
23314,mil curtidas,3
23321,brasileiros acham,3
23322,quer estancar,3
23337,mega empreiteira,3
23350,peixe graúdo,3
23280,quatro senadores,3
23279,Leandro Mazzini,3
23277,novo inquérito,3
23246,grupo extremista,3
23214,ouça abaixo,3
23219,ação investiga,3
23224,feita separadamente,3
23229,Joice Hasselmann,3
23237,nunca viu,3
23239,próprias mãos,3
23240,Uma equipe,3
23248,Esse dinheiro,3
23276,vai abrir,3
23251,fazer propaganda,3
23257,legado olímpico,3
23260,custo total,3
23261,Dois anos,3
23272,Arruda Botelho,3
23274,Odebrecht pode,3
23275,República vai,3
23676,boletim médico,3
23686,Ouça abaixo,3
23088,grávida deu,3
24130,recupera bem,3
24147,confusão aconteceu,3
24151,eleições americanas,3
24153,informações falsas,3
24155,sociais contra,3
24156,irá adotar,3
24162,organizações ligadas,3
24165,política mundial,3
24170,pastora evangélica,3
24179,sistema penitenciário,3
24181,precisava fazer,3
24185,condenações penais,3
24188,Planalto decidiu,3
24189,informação oficial,3
24194,vai melhorar,3
24195,poderá estar,3
24198,Bela Megale,3
24207,ter ido,3
24134,programas sociais,3
24128,Saúde informou,3
24235,três presos,3
24127,tentou amenizar,3
24060,Vários sites,3
24062,seleção brasileira,3
24063,atacante Neymar,3
24065,Tássia Camargo,3
24068,Desta maneira,3
24083,grupo hacker,3
24085,Com amor,3
24090,Lula cometeu,3
24091,Congresso sobre,3
24092,passou despercebida,3
24103,Não poderia,3
24106,Temer Geddel,3
24112,disse Não,3
24114,vinha sendo,3
24121,médico psiquiatra,3
24124,vai quebrar,3
24125,quebrar tudo,3
24209,Flávio Ricco,3
24237,autoridades locais,3
23687,Federal acaba,3
24345,comigo Não,3
24354,Ainda segundo,3
24356,preventiva contra,3
24358,cara disse,3
24359,ano Lula,3
24361,nesta matéria,3
24364,feita através,3
24365,dinheiro envolvendo,3
24369,cantor Roberto,3
24374,Padre Léo,3
24375,minuto 150,3
24390,comandante máximo,3
24393,caso alguém,3
24402,revista Forbes,3
24405,líder mundial,3
24408,doença misteriosa,3
24411,cor preta,3
24418,nesse exato,3
24349,facção criminosa,3
24342,caso específico,3
24238,Operações Especiais,3
24341,público deve,3
24249,Adrienne Pessoa,3
24258,informações locais,3
24260,estado falido,3
24266,mordomias pagas,3
24267,anos Para,3
24269,Precisa dizer,3
24293,Vinícius Bonemer,3
24295,fontes próximas,3
24296,dois amigos,3
24299,assédio sexual,3
24309,outro motorista,3
24311,208 milhões,3
24321,Sargento Rodrigues,3
24327,rapper americana,3
24328,chamou brasileiros,3
24332,terceiro mundo,3
24338,tom irônico,3
24057,público desviado,3
24048,outra função,3
24042,Dias disse,3
23778,sobre Sérgio,3
23786,Odebrecht gastou,3
23787,desse dinheiro,3
23791,astrônomo russo,3
23800,ainda corre,3
23808,Ivan Lins,3
23812,país ainda,3
23813,mau tempo,3
23814,Lula dizendo,3
23815,LavaJato contra,3
23825,Civil Eliseu,3
23832,Lula sempre,3
23833,INÁCIO LULA,3
23834,Não Não,3
23839,aeroporto Campo,3
23840,entende porque,3
23843,profissional disse,3
23844,Fernando Guimarães,3
23785,língua oficial,3
23776,quanto antes,3
24040,sofre acidente,3
23772,eleito Donald,3
23689,vai analisar,3
23693,Rússia faz,3
23694,vírus Zika,3
23696,primeiro mundo,3
23700,empresário chegou,3
23704,vai partir,3
23712,queria dar,3
23717,jornal Tribuna,3
23718,policiais deram,3
23728,tentou ser,3
23731,tomar conta,3
23738,Vai virar,3
23740,colunista Léo,3
23742,ficar quieta,3
23743,defende Lula,3
23765,presa fácil,3
23768,grandes populações,3
23847,recupere logo,3
23855,disse confira,3
23859,podem complicar,3
23863,decretou hoje,3
23963,programa Balanço,3
23964,Apóstolo Valdemiro,3
23966,litoral norte,3
23968,Globo estaria,3
23978,processo segue,3
23980,deveria dar,3
23985,pensão alimentícia,3
23990,facções criminosas,3
23991,grupo criminoso,3
23995,enxugando gelo,3
24001,Nas próximas,3
24003,algo inédito,3
24010,Gustavo Lima,3
24011,pena assistir,3
24019,querem fazer,3
24032,qualquer ameaça,3
24034,semana após,3
23957,dois oficiais,3
23952,sistema prisional,3
23951,horas antes,3
23899,partir desta,3
23865,acidentes aéreos,3
23874,vídeo pedindo,3
23876,Ricardo Feltrin,3
23877,Pelo fato,3
23884,poucas palavras,3
23895,desses dados,3
23898,Secretaria Nacional,3
23905,Eles chegaram,3
23950,ser transferidos,3
23906,trágico acidente,3
23907,vivendo hoje,3
23913,News acabou,3
23919,Jato envolvendo,3
23931,recente entrevista,3
23937,Brasil Mas,3
23940,outros artistas,3
23089,deu queixa,3
23477,site Paraná,3
23086,Poliana Bagatini,3
22250,fonte próxima,3
22252,comentário feito,3
22254,Rádio Jornal,3
22259,Para complicar,3
22263,presidente sírio,3
22264,sírio Bashar,3
22267,Mar Mediterrâneo,3
22271,conflito armado,3
22272,embaixador russo,3
22280,Joyce Hasselmann,3
22291,ditador sanguinário,3
22296,Não conheço,3
22298,Norte ameaçou,3
22299,míssil intercontinental,3
22301,rapidamente Ele,3
22302,Financial Times,3
22303,vai resolver,3
22304,influência sobre,3
22251,família presidencial,3
22247,Complexo MédicoPenal,3
22310,fazendo mer,3
22244,outros integrantes,3
22165,vai denunciar,3
22170,atenção especial,3
22171,ser dada,3
22172,alguns países,3
22175,vão dizer,3
22179,podemos prever,3
22188,chama atenção,3
22204,implacável contra,3
22205,Jongun lançou,3
22206,The Washington,3
22207,pode esperar,3
22209,ser atacado,3
22218,frente Não,3
22222,vários pontos,3
22223,Wladmir Putin,3
22233,global José,3
22242,petista vai,3
22305,Jongun disse,3
22315,pegando fogo,3
22473,Moro faz,3
22408,time inteiro,3
22412,Brasil ficará,3
22418,Nesta semana,3
22423,Moro argumentou,3
22426,André Celso,3
22427,Moro Moro,3
22429,primeiro mês,3
22430,ser apenas,3
22433,velha política,3
22437,Câmara Ele,3
22441,possível prisão,3
22447,Confederação Brasileira,3
22454,atearam fogo,3
22455,vai divulgar,3
22457,Segundo reportagem,3
22458,citados acima,3
22461,Lasier Martins,3
22469,após passar,3
22411,saúde disse,3
22407,futuro melhor,3
22324,empresa informou,3
22402,dispensa apresentações,3
22329,Levy Fidelix,3
22341,senador quer,3
22344,filósofo Giordano,3
22353,sobre Aécio,3
22356,Odebrecht porque,3
22359,falar comigo,3
22360,governo deve,3
22361,roubou dinheiro,3
22364,petista pode,3
22367,desconhece qualquer,3
22370,ver livre,3
22383,cara Não,3
22392,deu conta,3
22393,ruas novamente,3
22399,confira leia,3
22400,poderá cumprir,3
22401,Mendes alegou,3
22164,ser destruído,3
22159,levar chocolates,3
22157,vai destruir,3
21998,imagens mostram,3
22013,Quando tudo,3
22015,fica localizado,3
22017,bunkers espalhados,3
22022,EUA Trump,3
22023,lança míssil,3
22025,novo modelo,3
22026,intercontinental ICBM,3
22027,prometeu lançar,3
22030,disparar mísseis,3
22033,neste mês,3
22035,maior bomba,3
22040,bombardeiros nucleares,3
22044,presidente Ele,3
22045,Lula desde,3
22046,governos estrangeiros,3
22047,qualquer problema,3
22048,diversas outras,3
22007,sociais sobre,3
21997,Kim Ilsung,3
22151,PGR quer,3
21994,Eles alegam,3
21919,público Eles,3
21924,podemos esquecer,3
21931,Brasil Segundo,3
21933,Dia Internacional,3
21935,decisões judiciais,3
21941,considerado crime,3
21942,Imagens captadas,3
21944,Pyongyang afirmou,3
21948,lutando contra,3
21949,Kim ordenou,3
21960,viagens aéreas,3
21963,Trump enviou,3
21972,apresentador fez,3
21974,líder Kim,3
21978,Uma guerra,3
21982,fez comentários,3
21992,sendo realizado,3
22050,Eles querem,3
22053,especialistas alertaram,3
22055,Seul disseram,3
22056,nenhuma tragédia,3
22102,debaixo dágua,3
22105,novo sistema,3
22106,matou dezenas,3
22110,faz sentido,3
22111,gás sarin,3
22115,operações militares,3
22121,americanos têm,3
22123,300 metros,3
22124,vai cumprir,3
22125,Meus filhos,3
22126,irão aprender,3
22128,filhos daquele,3
22129,daquele cidadão,3
22130,Odebrecht confirmou,3
22136,vem todo,3
22139,LavaJato Lula,3
22145,Janot pedirá,3
22099,homicídio durante,3
22097,vai assinar,3
22095,irão aparecer,3
22070,pode começar,3
22057,tragédia pode,3
22058,próximo teste,3
22060,dispositivo caiu,3
22061,Hiroshima durante,3
22064,300 pessoas,3
22065,grupo pede,3
23083,The Voice,3
22072,base americana,3
22094,mundo vai,3
22073,caso Kim,3
22074,capacidades militares,3
22075,voltar contra,3
22076,FHC Lula,3
22080,KCNA estatal,3
22085,Esse país,3
22086,entender agora,3
22470,Cacique Cobra,3
22066,mil colaboradores,3
22480,Broadcast Político,3
22861,São dois,3
22873,onde mora,3
22880,médico disse,3
22882,decisão monocrática,3
22884,ficou tão,3
22886,Moro sobre,3
22887,Moro Ele,3
22890,Petrobras durante,3
22892,desse senhor,3
22893,tomou conhecimento,3
22900,vira piada,3
22908,estar votando,3
22911,Marun PMDBMS,3
22915,outro tipo,3
22918,coisa pra,3
22919,pra todo,3
22920,político nacional,3
22924,LavaJato Resumindo,3
22863,presos mortos,3
22860,anos Com,3
22927,brasileiro usa,3
22855,péssima energia,3
22815,figuras políticas,3
22817,tentar fazer,3
22819,sério disse,3
22823,outros veículos,3
22825,mensagem enviada,3
22827,Federal sobre,3
22828,então secretário,3
22832,apenas seis,3
22833,dez meses,3
22839,Uma viatura,3
22842,depoimento hoje,3
22843,tentar obstruir,3
22845,Como sempre,3
22847,afirma estar,3
22848,estar ciente,3
22852,coisa estranha,3
22853,conseguia dormir,3
22926,Exército brasileiro,3
22936,mil unidades,3
22801,jamais deveria,3
23024,vai descobrir,3
23035,vou entender,3
23037,sexo feminino,3
23040,tomar banho,3
23041,pra rua,3
23042,entender porque,3
23044,empreiteiro Marcelo,3
23049,criminosas ligadas,3
23055,brasileiro vai,3
23056,beijo gay,3
23057,vídeo hoje,3
23070,poderá continuar,3
23074,Pelo visto,3
23075,dinheiro veio,3
23077,Brasil corre,3
23080,Com apenas,3
23081,alto grau,3
22486,decidir sobre,3
23030,esquema ilícito,3
23023,pessoas envolvidas,3
22937,Alberto Pinto,3
23020,outra opção,3
22938,Brasil investiu,3
22957,madrugada desta,3
22958,meses atrás,3
22959,prisão após,3
22963,Vou processar,3
22965,telefone celular,3
22968,vão comer,3
22984,Globo Ele,3
22985,publicação feita,3
22986,tentou contato,3
22991,Federal diz,3
22992,PSDB Será,3
22994,ser construída,3
23005,tirando sarro,3
23011,250 milhões,3
23014,novo nome,3
23018,Tarso Genro,3
22806,fazendo justiça,3
23003,abaixo parte,3
22799,peço perdão,3
22558,Janot afirmou,3
22574,Dados divulgados,3
22575,Esse valor,3
22576,Bruto PIB,3
22580,presídio Bangu,3
22581,Administração Penitenciária,3
22582,Durante discurso,3
22585,Ele falou,3
22590,Petrobras Paulo,3
22591,Lula dizia,3
22593,fazer aqui,3
22594,aqui uns,3
22595,uns trambiques,3
22597,poder aquietar,3
22600,povo percebia,3
22602,administração Dilma,3
22606,Moro durante,3
22607,Moro mandou,3
22567,ações judiciais,3
22555,devo nada,3
22627,vou deixar,3
22546,Federal Joaquim,3
22491,casas populares,3
22796,pede urgência,3
22495,político honesto,3
22498,ruas desde,3
22504,gente pode,3
22507,disse Ciro,3
22509,declaração polêmica,3
22512,vai receber,3
22513,Corrêa exdeputado,3
22514,deu detalhes,3
22515,confessou ter,3
22521,deputados dizendo,3
22524,dizer algo,3
22532,Luciana Lóssio,3
22537,meio bilhão,3
22539,Murilo Ramos,3
22541,tenta escapar,3
22609,minuto 130,3
22530,Ela disse,3
22628,Brasília onde,3
22697,fazer campanha,3
22731,carnes estragadas,3
22739,vai acreditar,3
22743,próprias empresas,3
22744,funcionário público,3
22749,vida política,3
22763,aconteceu hoje,3
22769,chegar perto,3
22771,mês Isso,3
22772,ajuda profissional,3
22775,nessa situação,3
22781,arts 102,3
22782,102 105,3
22783,105 108,3
22786,Dias PVPR,3
22631,apenas dois,3
22787,Otto Alencar,3
22788,Ferraço PSDBES,3
22729,deflagrada hoje,3
22774,alguns outros,3
22687,federal tenta,3
22670,país encerrou,3
22648,disse Luiz,3
22633,afirmou Dilma,3
22686,querem derrubar,3
22632,financiar campanhas,3
22649,recebeu vantagens,3
22651,Tais informações,3
22665,discurso realizado,3
22668,povo quer,3
22658,Lula Ainda,3
22677,Uma reportagem,3
22682,fiscais corruptos,3
22678,reportagem feita,3
22679,porém somente,3
22685,maneira ilícita,3
22681,imagens abaixo,3
22683,Serviço Nacional,3
29758,CORTE toda,2
29757,SUPREMA CORTE,2
29754,diálogo tenso,2
29752,Federal flagrou,2
29749,saudoso grupo,2
29750,corte acovardada,2
29746,Robocop Gay,2
29747,nova formação,2
29736,trechos editados,2
29737,poderiam colocar,2
29762,STJ todo,2
29759,toda acovardadatemos,2
29776,Não ousem,2
29763,todo acovardadoum,2
29764,acovardadoum parlamento,2
29765,parlamento covarde,2
29767,disse Pois,2
29768,Homem faz,2
29775,políticos Não,2
29777,ousem obstruir,2
29779,Gilberto Pimentel,2
29781,brasileira Não,2
29782,forma rápida,2
29730,Temer Além,2
29787,diarreia verbal,2
29786,pessoas poderosas,2
29734,Federal Michel,2
29654,MPF informou,2
29729,Friboi coloca,2
29659,Não poupou,2
29619,impossível alguém,2
29793,Janot ainda,2
29621,algumas partes,2
29623,vai julgar,2
29628,Tarcisio Bertone,2
29629,Bambino Gesù,2
29640,sauna gay,2
29642,Silvio Berlusconi,2
29643,benefícios fiscais,2
29647,homem urso,2
29653,sido aceita,2
29658,sendo mantidas,2
29661,disse Noblat,2
29728,esconde atrás,2
29680,fiscal leis,2
29681,leis encomendadas,2
29683,questão envolve,2
29684,exministro Antônio,2
29685,Globo pode,2
29686,sonegação fiscal,2
29691,Lula ladrão,2
29707,tal ponto,2
29711,Seu filho,2
29720,verbo contra,2
29722,Todos conhecem,2
29723,péssimo parlamentar,2
29788,LavaJato Janot,2
29916,bate bem,2
29798,banquetes palacianos,2
29925,Das duas,2
29902,Maio deste,2
29905,Toffoli Ricardo,2
29906,Jato Deltan,2
29910,pra trás,2
29911,fácil difícil,2
29912,entrevista exibida,2
29914,tudo Essa,2
29915,ninguém consegue,2
29919,fazer marketing,2
29921,postagens feitas,2
29922,conta oficial,2
29923,Trump elogiou,2
29930,ser engraçado,2
29801,clima esquentou,2
29932,Sistema Público,2
29948,revista European,2
29950,menos propensos,2
29955,governo estuda,2
29956,algumas mudanças,2
29964,poderá aumentar,2
29965,horas diárias,2
29969,cantor Lobão,2
29971,disse Foi,2
29972,Foi ministro,2
29980,ser honesto,2
29616,tenta passar,2
29901,senhor esquisitão,2
29897,questionou Quem,2
29895,coisa contra,2
29893,vem querer,2
29807,colocar panos,2
29808,chama Trump,2
29810,nenhuma misericórdia,2
29811,política hostil,2
29814,Norte alegou,2
29823,lançamento bemsucedido,2
29826,mundo nunca,2
29829,penas determinadas,2
29831,ser executadas,2
29832,confirmação feita,2
29833,Lula especificamente,2
29836,tal ato,2
29837,poderia provocar,2
29839,desabafa Governo,2
29841,chamado Estado,2
29845,FOLHA conversou,2
29861,toda certeza,2
29863,Ele havia,2
29868,ainda poderia,2
29878,cada nova,2
29879,Estamos mantendo,2
29883,Estamos tentando,2
29887,recebido aproximadamente,2
29889,Mais informações,2
29891,Lula Vocês,2
29618,pretende voltar,2
29354,ser honesta,2
29615,pessoa humilde,2
29371,forte reação,2
29343,Silva Ciro,2
29344,atual governador,2
29348,próprio candidato,2
29352,ministra Carmen,2
29353,ALMA pode,2
29355,governo fezse,2
29359,disse Boechat,2
29360,Boechat confira,2
29362,chama Moro,2
29363,partido alega,2
29366,Moro decidiu,2
29367,Moro decretou,2
29374,líder popular,2
29413,vídeo original,2
29376,projeto Cuba,2
29377,Cuba Archive,2
29379,menos 3820,2
29383,desde 1996,2
29386,outras três,2
29393,desviam 200,2
29396,mensagem publicada,2
29399,brasileiros vão,2
29401,livrar Temer,2
29402,Toda vez,2
29406,moleque sofreu,2
29408,ser dono,2
29341,novos nomes,2
29338,preliminares apontam,2
29336,nenhuma nota,2
29334,Sírio ainda,2
29204,vai colocar,2
29212,algo tão,2
29217,ainda dizem,2
29218,Bolsonaro deveria,2
29223,Deveria ter,2
29236,Veja onde,2
29240,atacava Aécio,2
29261,relatório intitulado,2
29262,petista conseguiu,2
29263,pequeno percentual,2
29266,contratos secretos,2
29270,Dominicana Guatemala,2
29275,diretoria respectiva,2
29282,obras realizadas,2
29286,benefícios sociais,2
29287,projeto Não,2
29291,ser adotado,2
29307,alta capacidade,2
29321,Waack continuará,2
29322,continuará internado,2
29323,ficará afastado,2
29327,publicamente sobre,2
29329,Carlos Tramontina,2
29330,afastado temporariamente,2
29333,ser convocado,2
29412,internet passou,2
29414,Janot pede,2
29606,gravaram conversas,2
29567,Carolina Jatobá,2
29518,principalmente contra,2
29522,Nos Estados,2
29540,anos Mesmo,2
29548,Onde queremos,2
29550,conforme mostra,2
29553,responder criminalmente,2
29554,Irene Ravache,2
29557,Isabella Nardoni,2
29558,Somos mães,2
29560,menina Isabella,2
29565,pode receber,2
29566,Anna Carolina,2
29571,Temer assim,2
29415,pede prisão,2
29572,Roberto DÁvila,2
29573,apresentador perguntou,2
29580,internado durante,2
29582,Fui criado,2
29584,Costa SolidariedadePA,2
29591,coisa bem,2
29592,Esse parlamentar,2
29593,recebeu pena,2
29596,Jato Uma,2
29597,três crianças,2
29598,crianças menores,2
29600,cela superlotada,2
29517,muitos políticos,2
29515,muita falta,2
29514,existe muita,2
29503,políticos principalmente,2
29416,pediu nesta,2
29418,advogado Alberto,2
29424,recebe intimação,2
29427,letras esgarranchadas,2
29432,razões porque,2
29433,ser casado,2
29440,terra natal,2
29441,após receber,2
29442,decidiu excluir,2
29445,Eles simplesmente,2
29446,têm educação,2
29449,querem levar,2
29460,mal educados,2
29467,ganha pouco,2
29469,pessoas vivem,2
29476,isolamento térmico,2
29477,alimentos congelados,2
29482,aconteceu comigo,2
29487,Jungmann disse,2
29492,Estão preocupados,2
29493,art 142,2
29498,Revista Forbes,2
29500,Lula corre,2
29501,Internauta rebate,2
29502,internauta Eduardo,2
29985,interferência política,2
